[2025-02-12T16:08:18.105+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T17:00:00+00:00 [queued]>
[2025-02-12T16:08:18.133+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T17:00:00+00:00 [queued]>
[2025-02-12T16:08:18.134+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:27.403+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-16 17:00:00+00:00
[2025-02-12T16:08:27.426+0000] {standard_task_runner.py:57} INFO - Started process 5639 to run task
[2025-02-12T16:08:27.434+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-16T17:00:00+00:00', '--job-id', '88', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp12izd022']
[2025-02-12T16:08:27.440+0000] {standard_task_runner.py:85} INFO - Job 88: Subtask generate_txn_fact_data
[2025-02-12T16:08:23.773+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:23.994+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-16T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-16T17:00:00+00:00'
[2025-02-12T16:08:24.008+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:24.010+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:24.012+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:24.155+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:24.156+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:24.386+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:24.387+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:24.387+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-12T16:08:31.692+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1710432504190, 'account_id': 'A00904', 'customer_id': 'C00335', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00723', 'transaction_amount': 23.33, 'exchange_rate': 0.8155}
[2025-02-12T16:08:33.051+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000273', 'transaction_date': 1722182913049, 'account_id': 'A00445', 'customer_id': 'C00304', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00648', 'transaction_amount': 1015.51, 'exchange_rate': 1.3224}
[2025-02-12T16:08:33.055+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000274', 'transaction_date': 1717690113053, 'account_id': 'A00240', 'customer_id': 'C00539', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00302', 'transaction_amount': 7391.7, 'exchange_rate': 0.7226}
[2025-02-12T16:08:33.059+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000275', 'transaction_date': 1730650113057, 'account_id': 'A00876', 'customer_id': 'C00956', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00571', 'transaction_amount': 2973.82, 'exchange_rate': 1.158}
[2025-02-12T16:08:33.061+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000276', 'transaction_date': 1731341313060, 'account_id': 'A00305', 'customer_id': 'C00582', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00562', 'transaction_amount': 7109.98, 'exchange_rate': 0.8322}
[2025-02-12T16:08:33.063+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000277', 'transaction_date': 1730390913063, 'account_id': 'A00936', 'customer_id': 'C00880', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00575', 'transaction_amount': 7464.75, 'exchange_rate': 0.6125}
[2025-02-12T16:08:33.073+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000278', 'transaction_date': 1710259713073, 'account_id': 'A00878', 'customer_id': 'C00118', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00881', 'transaction_amount': 7427.76, 'exchange_rate': 1.4146}
[2025-02-12T16:08:33.095+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000279', 'transaction_date': 1727021313092, 'account_id': 'A00498', 'customer_id': 'C00919', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00484', 'transaction_amount': 4167.24, 'exchange_rate': 1.4446}
[2025-02-12T16:08:33.099+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000280', 'transaction_date': 1732896513098, 'account_id': 'A00589', 'customer_id': 'C00886', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00848', 'transaction_amount': 2779.91, 'exchange_rate': 0.7776}
[2025-02-12T16:08:33.104+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000281', 'transaction_date': 1711210113103, 'account_id': 'A00547', 'customer_id': 'C00432', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00141', 'transaction_amount': 3297.4, 'exchange_rate': 0.5045}
[2025-02-12T16:08:33.111+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000282', 'transaction_date': 1725034113107, 'account_id': 'A00593', 'customer_id': 'C00486', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00540', 'transaction_amount': 2699.64, 'exchange_rate': 1.132}
[2025-02-12T16:08:33.115+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000283', 'transaction_date': 1728403713113, 'account_id': 'A00119', 'customer_id': 'C00262', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00060', 'transaction_amount': 3561.28, 'exchange_rate': 1.4013}
[2025-02-12T16:08:33.123+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000284', 'transaction_date': 1736525313121, 'account_id': 'A00054', 'customer_id': 'C00873', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00949', 'transaction_amount': 1679.18, 'exchange_rate': 1.0605}
[2025-02-12T16:08:33.132+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000285', 'transaction_date': 1729872513127, 'account_id': 'A00179', 'customer_id': 'C00325', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00764', 'transaction_amount': 9912.23, 'exchange_rate': 0.9231}
[2025-02-12T16:08:33.135+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000286', 'transaction_date': 1734538113134, 'account_id': 'A00930', 'customer_id': 'C00650', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00299', 'transaction_amount': 2369.64, 'exchange_rate': 0.6793}
[2025-02-12T16:08:33.140+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000287', 'transaction_date': 1713715713137, 'account_id': 'A00785', 'customer_id': 'C00176', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00468', 'transaction_amount': 1385.54, 'exchange_rate': 0.9098}
[2025-02-12T16:08:33.144+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000288', 'transaction_date': 1732378113143, 'account_id': 'A00228', 'customer_id': 'C00349', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00949', 'transaction_amount': 9014.84, 'exchange_rate': 0.565}
[2025-02-12T16:08:33.148+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000289', 'transaction_date': 1707840513147, 'account_id': 'A00936', 'customer_id': 'C00129', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00105', 'transaction_amount': 5883.2, 'exchange_rate': 0.7234}
[2025-02-12T16:08:33.150+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000290', 'transaction_date': 1729267713150, 'account_id': 'A00261', 'customer_id': 'C00970', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00856', 'transaction_amount': 4464.83, 'exchange_rate': 1.4012}
[2025-02-12T16:08:33.153+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000291', 'transaction_date': 1720627713152, 'account_id': 'A00115', 'customer_id': 'C00336', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00777', 'transaction_amount': 9105.38, 'exchange_rate': 1.0137}
[2025-02-12T16:08:33.156+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000292', 'transaction_date': 1714752513155, 'account_id': 'A00339', 'customer_id': 'C00977', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00281', 'transaction_amount': 3003.18, 'exchange_rate': 0.7996}
[2025-02-12T16:08:33.164+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000293', 'transaction_date': 1712506113163, 'account_id': 'A00249', 'customer_id': 'C00566', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00826', 'transaction_amount': 4367.92, 'exchange_rate': 1.2852}
[2025-02-12T16:08:33.166+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000294', 'transaction_date': 1715875713166, 'account_id': 'A00099', 'customer_id': 'C00526', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00115', 'transaction_amount': 8647.19, 'exchange_rate': 0.6976}
[2025-02-12T16:08:33.170+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000295', 'transaction_date': 1725811713170, 'account_id': 'A00220', 'customer_id': 'C00260', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00288', 'transaction_amount': 4848.43, 'exchange_rate': 0.8072}
[2025-02-12T16:08:33.175+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000296', 'transaction_date': 1710086913175, 'account_id': 'A00821', 'customer_id': 'C00243', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00100', 'transaction_amount': 1405.81, 'exchange_rate': 1.4134}
[2025-02-12T16:08:33.178+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000297', 'transaction_date': 1737821313178, 'account_id': 'A00534', 'customer_id': 'C00124', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00671', 'transaction_amount': 2459.16, 'exchange_rate': 1.147}
[2025-02-12T16:08:33.181+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000298', 'transaction_date': 1724515713180, 'account_id': 'A00666', 'customer_id': 'C00603', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00795', 'transaction_amount': 9709.39, 'exchange_rate': 1.178}
[2025-02-12T16:08:33.183+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000299', 'transaction_date': 1733414913183, 'account_id': 'A00395', 'customer_id': 'C00539', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00005', 'transaction_amount': 6380.65, 'exchange_rate': 0.5075}
[2025-02-12T16:08:33.186+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000300', 'transaction_date': 1732464513186, 'account_id': 'A00795', 'customer_id': 'C00376', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00769', 'transaction_amount': 6562.34, 'exchange_rate': 0.852}
[2025-02-12T16:08:33.189+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000301', 'transaction_date': 1721664513189, 'account_id': 'A00178', 'customer_id': 'C00221', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00996', 'transaction_amount': 6733.69, 'exchange_rate': 1.2733}
[2025-02-12T16:08:33.194+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000302', 'transaction_date': 1727280513193, 'account_id': 'A00885', 'customer_id': 'C00588', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00371', 'transaction_amount': 7880.08, 'exchange_rate': 1.3932}
[2025-02-12T16:08:33.205+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000303', 'transaction_date': 1726157313199, 'account_id': 'A00513', 'customer_id': 'C00969', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00756', 'transaction_amount': 7621.97, 'exchange_rate': 0.598}
[2025-02-12T16:08:33.215+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000304', 'transaction_date': 1718294913211, 'account_id': 'A00893', 'customer_id': 'C00668', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00516', 'transaction_amount': 9990.16, 'exchange_rate': 0.8592}
[2025-02-12T16:08:33.222+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000305', 'transaction_date': 1722614913220, 'account_id': 'A00940', 'customer_id': 'C00349', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00978', 'transaction_amount': 2732.11, 'exchange_rate': 1.4045}
[2025-02-12T16:08:33.227+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000306', 'transaction_date': 1718122113224, 'account_id': 'A00091', 'customer_id': 'C00400', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00970', 'transaction_amount': 8840.49, 'exchange_rate': 1.0997}
[2025-02-12T16:08:33.232+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000307', 'transaction_date': 1721750913230, 'account_id': 'A00986', 'customer_id': 'C00469', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00887', 'transaction_amount': 8353.36, 'exchange_rate': 1.4048}
[2025-02-12T16:08:33.240+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000308', 'transaction_date': 1719504513238, 'account_id': 'A00384', 'customer_id': 'C00138', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00116', 'transaction_amount': 5324.87, 'exchange_rate': 0.5641}
[2025-02-12T16:08:33.247+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000309', 'transaction_date': 1735142913243, 'account_id': 'A00892', 'customer_id': 'C00133', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00968', 'transaction_amount': 9950.98, 'exchange_rate': 0.8265}
[2025-02-12T16:08:33.262+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000310', 'transaction_date': 1730045313249, 'account_id': 'A00768', 'customer_id': 'C00038', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00957', 'transaction_amount': 6343.15, 'exchange_rate': 0.8133}
[2025-02-12T16:08:33.266+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000311', 'transaction_date': 1731859713264, 'account_id': 'A00422', 'customer_id': 'C00449', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00343', 'transaction_amount': 672.23, 'exchange_rate': 1.2034}
[2025-02-12T16:08:33.270+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000312', 'transaction_date': 1736525313268, 'account_id': 'A00114', 'customer_id': 'C00701', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00569', 'transaction_amount': 3319.31, 'exchange_rate': 0.8607}
[2025-02-12T16:08:33.278+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000313', 'transaction_date': 1723738113275, 'account_id': 'A00535', 'customer_id': 'C00251', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00329', 'transaction_amount': 7713.89, 'exchange_rate': 1.0407}
[2025-02-12T16:08:33.282+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000314', 'transaction_date': 1717344513280, 'account_id': 'A00221', 'customer_id': 'C00185', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00267', 'transaction_amount': 4165.01, 'exchange_rate': 0.6647}
[2025-02-12T16:08:33.287+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000315', 'transaction_date': 1720714113284, 'account_id': 'A00435', 'customer_id': 'C00013', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00933', 'transaction_amount': 4817.01, 'exchange_rate': 0.9815}
[2025-02-12T16:08:33.293+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000316', 'transaction_date': 1732810113289, 'account_id': 'A00394', 'customer_id': 'C00446', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00538', 'transaction_amount': 6221.74, 'exchange_rate': 0.7147}
[2025-02-12T16:08:33.297+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000317', 'transaction_date': 1735056513295, 'account_id': 'A00511', 'customer_id': 'C00374', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00493', 'transaction_amount': 1017.09, 'exchange_rate': 0.7954}
[2025-02-12T16:08:33.300+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000318', 'transaction_date': 1718640513298, 'account_id': 'A00063', 'customer_id': 'C00534', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00088', 'transaction_amount': 337.74, 'exchange_rate': 0.5715}
[2025-02-12T16:08:33.308+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000319', 'transaction_date': 1727366913304, 'account_id': 'A00288', 'customer_id': 'C00010', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00120', 'transaction_amount': 2548.68, 'exchange_rate': 0.9914}
[2025-02-12T16:08:33.314+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000320', 'transaction_date': 1721750913312, 'account_id': 'A00967', 'customer_id': 'C00137', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00304', 'transaction_amount': 2034.41, 'exchange_rate': 0.6461}
[2025-02-12T16:08:33.319+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000321', 'transaction_date': 1731168513318, 'account_id': 'A00755', 'customer_id': 'C00057', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00272', 'transaction_amount': 9038.06, 'exchange_rate': 1.4803}
[2025-02-12T16:08:33.323+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000322', 'transaction_date': 1724947713321, 'account_id': 'A00149', 'customer_id': 'C00110', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00586', 'transaction_amount': 1100.92, 'exchange_rate': 0.9817}
[2025-02-12T16:08:33.330+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000323', 'transaction_date': 1733846913326, 'account_id': 'A00752', 'customer_id': 'C00984', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00763', 'transaction_amount': 8256.92, 'exchange_rate': 1.2979}
[2025-02-12T16:08:33.334+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000324', 'transaction_date': 1719158913333, 'account_id': 'A00105', 'customer_id': 'C00615', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00112', 'transaction_amount': 8888.4, 'exchange_rate': 1.3261}
[2025-02-12T16:08:33.338+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000325', 'transaction_date': 1735920513337, 'account_id': 'A00183', 'customer_id': 'C00015', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00199', 'transaction_amount': 194.92, 'exchange_rate': 0.6309}
[2025-02-12T16:08:33.341+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000326', 'transaction_date': 1710086913340, 'account_id': 'A00256', 'customer_id': 'C00235', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00863', 'transaction_amount': 8902.07, 'exchange_rate': 0.7439}
[2025-02-12T16:08:33.348+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000327', 'transaction_date': 1736352513347, 'account_id': 'A00585', 'customer_id': 'C00806', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00206', 'transaction_amount': 7245.69, 'exchange_rate': 0.672}
[2025-02-12T16:08:33.351+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000328', 'transaction_date': 1716134913350, 'account_id': 'A00075', 'customer_id': 'C00279', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00735', 'transaction_amount': 6305.19, 'exchange_rate': 0.5888}
[2025-02-12T16:08:33.374+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000329', 'transaction_date': 1728317313374, 'account_id': 'A00610', 'customer_id': 'C00744', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00422', 'transaction_amount': 4426.05, 'exchange_rate': 1.0528}
[2025-02-12T16:08:33.377+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000330', 'transaction_date': 1713629313376, 'account_id': 'A00747', 'customer_id': 'C00477', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00756', 'transaction_amount': 9145.68, 'exchange_rate': 1.4769}
[2025-02-12T16:08:33.405+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000331', 'transaction_date': 1719850113404, 'account_id': 'A00619', 'customer_id': 'C00493', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00937', 'transaction_amount': 1316.02, 'exchange_rate': 1.4471}
[2025-02-12T16:08:33.407+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000332', 'transaction_date': 1730477313407, 'account_id': 'A00858', 'customer_id': 'C00217', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00488', 'transaction_amount': 5412.1, 'exchange_rate': 1.087}
[2025-02-12T16:08:33.410+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000333', 'transaction_date': 1730736513410, 'account_id': 'A00851', 'customer_id': 'C00255', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00309', 'transaction_amount': 3766.17, 'exchange_rate': 1.2546}
[2025-02-12T16:08:33.414+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000334', 'transaction_date': 1712938113413, 'account_id': 'A00251', 'customer_id': 'C00577', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00006', 'transaction_amount': 2794.92, 'exchange_rate': 0.8018}
[2025-02-12T16:08:33.416+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000335', 'transaction_date': 1734970113416, 'account_id': 'A00962', 'customer_id': 'C00125', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00604', 'transaction_amount': 8774.62, 'exchange_rate': 0.7158}
[2025-02-12T16:08:33.419+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000336', 'transaction_date': 1730390913418, 'account_id': 'A00587', 'customer_id': 'C00237', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00501', 'transaction_amount': 2633.18, 'exchange_rate': 0.8462}
[2025-02-12T16:08:33.421+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000337', 'transaction_date': 1739203713421, 'account_id': 'A00912', 'customer_id': 'C00158', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00140', 'transaction_amount': 824.79, 'exchange_rate': 1.171}
[2025-02-12T16:08:33.423+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000338', 'transaction_date': 1734278913423, 'account_id': 'A00926', 'customer_id': 'C00858', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00611', 'transaction_amount': 6428.79, 'exchange_rate': 1.461}
[2025-02-12T16:08:33.425+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000339', 'transaction_date': 1723738113425, 'account_id': 'A00450', 'customer_id': 'C00629', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00245', 'transaction_amount': 3861.24, 'exchange_rate': 1.2002}
[2025-02-12T16:08:33.427+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000340', 'transaction_date': 1710173313427, 'account_id': 'A00039', 'customer_id': 'C00495', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00404', 'transaction_amount': 3943.89, 'exchange_rate': 1.0556}
[2025-02-12T16:08:33.441+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000341', 'transaction_date': 1720541313440, 'account_id': 'A00807', 'customer_id': 'C00199', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00076', 'transaction_amount': 9923.58, 'exchange_rate': 0.9355}
[2025-02-12T16:08:33.447+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000342', 'transaction_date': 1710605313447, 'account_id': 'A00237', 'customer_id': 'C00190', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00981', 'transaction_amount': 3008.99, 'exchange_rate': 0.8934}
[2025-02-12T16:08:33.450+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000343', 'transaction_date': 1735229313449, 'account_id': 'A00866', 'customer_id': 'C00091', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00150', 'transaction_amount': 2581.09, 'exchange_rate': 0.7376}
[2025-02-12T16:08:51.382+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000344', 'transaction_date': 1739290113965, 'account_id': 'A00114', 'customer_id': 'C00210', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00018', 'transaction_amount': 1150.55, 'exchange_rate': 1.3357}
[2025-02-12T16:08:51.406+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000345', 'transaction_date': 1724688531406, 'account_id': 'A00546', 'customer_id': 'C00385', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00859', 'transaction_amount': 8404.6, 'exchange_rate': 0.8773}
