[2025-02-12T16:08:31.616+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-20T17:00:00+00:00 [queued]>
[2025-02-12T16:08:31.635+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-20T17:00:00+00:00 [queued]>
[2025-02-12T16:08:31.635+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:31.667+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-20 17:00:00+00:00
[2025-02-12T16:08:31.687+0000] {standard_task_runner.py:57} INFO - Started process 5690 to run task
[2025-02-12T16:08:31.697+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-20T17:00:00+00:00', '--job-id', '92', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp96air5lr']
[2025-02-12T16:08:31.708+0000] {standard_task_runner.py:85} INFO - Job 92: Subtask generate_txn_fact_data
[2025-02-12T16:08:31.837+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-20T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:32.016+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-20T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-20T17:00:00+00:00'
[2025-02-12T16:08:32.031+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:32.033+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:32.034+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:32.141+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:32.142+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:32.152+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1726243712149, 'account_id': 'A00471', 'customer_id': 'C00837', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00718', 'transaction_amount': 9605.26, 'exchange_rate': 0.6628}
[2025-02-12T16:08:33.240+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000234', 'transaction_date': 1734106113238, 'account_id': 'A00471', 'customer_id': 'C00647', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00334', 'transaction_amount': 7897.32, 'exchange_rate': 1.3051}
[2025-02-12T16:08:33.245+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000235', 'transaction_date': 1717517313243, 'account_id': 'A00192', 'customer_id': 'C00586', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00842', 'transaction_amount': 3232.26, 'exchange_rate': 0.9968}
[2025-02-12T16:08:33.255+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000236', 'transaction_date': 1726330113248, 'account_id': 'A00118', 'customer_id': 'C00305', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00490', 'transaction_amount': 5367.56, 'exchange_rate': 1.0534}
[2025-02-12T16:08:33.263+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000237', 'transaction_date': 1717517313263, 'account_id': 'A00562', 'customer_id': 'C00253', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00719', 'transaction_amount': 4392.45, 'exchange_rate': 0.9414}
[2025-02-12T16:08:33.268+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000238', 'transaction_date': 1733242113267, 'account_id': 'A00298', 'customer_id': 'C00824', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00655', 'transaction_amount': 86.14, 'exchange_rate': 0.8605}
[2025-02-12T16:08:33.271+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000239', 'transaction_date': 1713888513270, 'account_id': 'A00168', 'customer_id': 'C00947', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00640', 'transaction_amount': 9241.71, 'exchange_rate': 0.6093}
[2025-02-12T16:08:33.280+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000240', 'transaction_date': 1723738113274, 'account_id': 'A00908', 'customer_id': 'C00487', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00968', 'transaction_amount': 1789.42, 'exchange_rate': 1.4009}
[2025-02-12T16:08:33.286+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000241', 'transaction_date': 1716048513284, 'account_id': 'A00234', 'customer_id': 'C00215', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00811', 'transaction_amount': 9481.86, 'exchange_rate': 0.9672}
[2025-02-12T16:08:33.291+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000242', 'transaction_date': 1712160513288, 'account_id': 'A00331', 'customer_id': 'C00439', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00797', 'transaction_amount': 5071.37, 'exchange_rate': 1.0614}
[2025-02-12T16:08:33.298+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000243', 'transaction_date': 1733501313294, 'account_id': 'A00039', 'customer_id': 'C00470', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00170', 'transaction_amount': 8346.29, 'exchange_rate': 0.6204}
[2025-02-12T16:08:33.304+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000244', 'transaction_date': 1727107713301, 'account_id': 'A00389', 'customer_id': 'C00772', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00942', 'transaction_amount': 190.0, 'exchange_rate': 0.6368}
[2025-02-12T16:08:33.308+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000245', 'transaction_date': 1733760513306, 'account_id': 'A00624', 'customer_id': 'C00254', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00682', 'transaction_amount': 9826.57, 'exchange_rate': 1.4638}
[2025-02-12T16:08:33.313+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000246', 'transaction_date': 1727021313312, 'account_id': 'A00623', 'customer_id': 'C00638', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00119', 'transaction_amount': 4581.53, 'exchange_rate': 0.8356}
[2025-02-12T16:08:33.316+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000247', 'transaction_date': 1726070913316, 'account_id': 'A00799', 'customer_id': 'C00287', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00457', 'transaction_amount': 5961.08, 'exchange_rate': 1.0874}
[2025-02-12T16:08:33.322+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000248', 'transaction_date': 1713370113320, 'account_id': 'A00866', 'customer_id': 'C00591', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00663', 'transaction_amount': 1059.97, 'exchange_rate': 0.8303}
[2025-02-12T16:08:33.327+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000249', 'transaction_date': 1714493313325, 'account_id': 'A00759', 'customer_id': 'C00011', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00493', 'transaction_amount': 4328.86, 'exchange_rate': 0.9262}
[2025-02-12T16:08:33.334+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000250', 'transaction_date': 1728922113330, 'account_id': 'A00324', 'customer_id': 'C00841', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_amount': 9321.22, 'exchange_rate': 1.1342}
[2025-02-12T16:08:33.342+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000251', 'transaction_date': 1738426113342, 'account_id': 'A00263', 'customer_id': 'C00516', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00597', 'transaction_amount': 8397.65, 'exchange_rate': 1.2163}
[2025-02-12T16:08:33.349+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000252', 'transaction_date': 1738080513348, 'account_id': 'A00006', 'customer_id': 'C00006', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00938', 'transaction_amount': 6937.63, 'exchange_rate': 1.0736}
[2025-02-12T16:08:33.357+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000253', 'transaction_date': 1723392513355, 'account_id': 'A00109', 'customer_id': 'C00084', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00749', 'transaction_amount': 4266.97, 'exchange_rate': 1.0207}
[2025-02-12T16:08:33.360+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000254', 'transaction_date': 1722528513360, 'account_id': 'A00764', 'customer_id': 'C00891', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00157', 'transaction_amount': 6535.31, 'exchange_rate': 1.4868}
[2025-02-12T16:08:33.363+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000255', 'transaction_date': 1727798913362, 'account_id': 'A00917', 'customer_id': 'C00850', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00357', 'transaction_amount': 9271.86, 'exchange_rate': 1.0147}
[2025-02-12T16:08:33.369+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000256', 'transaction_date': 1721318913369, 'account_id': 'A00660', 'customer_id': 'C00032', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00280', 'transaction_amount': 7369.45, 'exchange_rate': 0.8679}
[2025-02-12T16:08:33.371+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000257', 'transaction_date': 1715875713371, 'account_id': 'A00828', 'customer_id': 'C00479', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00149', 'transaction_amount': 548.7, 'exchange_rate': 1.365}
[2025-02-12T16:08:33.374+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000258', 'transaction_date': 1729613313373, 'account_id': 'A00915', 'customer_id': 'C00861', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00540', 'transaction_amount': 6381.57, 'exchange_rate': 1.0631}
[2025-02-12T16:08:33.379+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000259', 'transaction_date': 1725206913379, 'account_id': 'A00285', 'customer_id': 'C00763', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00114', 'transaction_amount': 1734.38, 'exchange_rate': 1.402}
[2025-02-12T16:08:33.382+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000260', 'transaction_date': 1716566913381, 'account_id': 'A00629', 'customer_id': 'C00618', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00838', 'transaction_amount': 682.87, 'exchange_rate': 1.4678}
[2025-02-12T16:08:33.385+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000261', 'transaction_date': 1738166913385, 'account_id': 'A00812', 'customer_id': 'C00894', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00926', 'transaction_amount': 261.68, 'exchange_rate': 1.2632}
[2025-02-12T16:08:33.389+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000262', 'transaction_date': 1726243713388, 'account_id': 'A00516', 'customer_id': 'C00834', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00089', 'transaction_amount': 8200.69, 'exchange_rate': 1.2813}
[2025-02-12T16:08:33.391+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000263', 'transaction_date': 1712074113391, 'account_id': 'A00184', 'customer_id': 'C00579', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00657', 'transaction_amount': 8006.71, 'exchange_rate': 1.4568}
[2025-02-12T16:08:33.393+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000264', 'transaction_date': 1738512513393, 'account_id': 'A00929', 'customer_id': 'C00818', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00436', 'transaction_amount': 5301.43, 'exchange_rate': 0.7357}
[2025-02-12T16:08:33.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000265', 'transaction_date': 1715530113395, 'account_id': 'A00444', 'customer_id': 'C00245', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00225', 'transaction_amount': 2373.24, 'exchange_rate': 1.2628}
[2025-02-12T16:08:33.397+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000266', 'transaction_date': 1736957313397, 'account_id': 'A00397', 'customer_id': 'C00613', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00999', 'transaction_amount': 7913.69, 'exchange_rate': 1.2177}
[2025-02-12T16:08:33.400+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000267', 'transaction_date': 1728922113399, 'account_id': 'A00652', 'customer_id': 'C00073', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00927', 'transaction_amount': 9317.15, 'exchange_rate': 1.3823}
[2025-02-12T16:08:33.403+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000268', 'transaction_date': 1716134913402, 'account_id': 'A00678', 'customer_id': 'C00695', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00367', 'transaction_amount': 2830.75, 'exchange_rate': 1.4502}
[2025-02-12T16:08:33.405+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000269', 'transaction_date': 1732032513405, 'account_id': 'A00116', 'customer_id': 'C00524', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00906', 'transaction_amount': 1507.09, 'exchange_rate': 1.237}
[2025-02-12T16:08:33.408+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000270', 'transaction_date': 1723133313408, 'account_id': 'A00911', 'customer_id': 'C00374', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00848', 'transaction_amount': 6481.64, 'exchange_rate': 0.5683}
[2025-02-12T16:08:33.410+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000271', 'transaction_date': 1710086913410, 'account_id': 'A00994', 'customer_id': 'C00732', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00745', 'transaction_amount': 8338.86, 'exchange_rate': 0.8094}
[2025-02-12T16:08:33.415+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000272', 'transaction_date': 1735315713415, 'account_id': 'A00994', 'customer_id': 'C00752', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00816', 'transaction_amount': 6140.6, 'exchange_rate': 1.27}
[2025-02-12T16:08:33.419+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000273', 'transaction_date': 1719331713418, 'account_id': 'A00533', 'customer_id': 'C00309', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00064', 'transaction_amount': 5432.45, 'exchange_rate': 0.7314}
[2025-02-12T16:08:33.422+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000274', 'transaction_date': 1716998913421, 'account_id': 'A00482', 'customer_id': 'C00316', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00003', 'transaction_amount': 2734.24, 'exchange_rate': 0.6761}
[2025-02-12T16:08:33.424+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000275', 'transaction_date': 1708618113424, 'account_id': 'A00888', 'customer_id': 'C00940', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00417', 'transaction_amount': 5859.0, 'exchange_rate': 1.2839}
[2025-02-12T16:08:33.426+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000276', 'transaction_date': 1720282113426, 'account_id': 'A00961', 'customer_id': 'C00512', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00277', 'transaction_amount': 1788.95, 'exchange_rate': 0.5696}
[2025-02-12T16:08:33.428+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000277', 'transaction_date': 1735142913428, 'account_id': 'A00284', 'customer_id': 'C00123', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00822', 'transaction_amount': 9776.86, 'exchange_rate': 1.4093}
[2025-02-12T16:08:33.431+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000278', 'transaction_date': 1711469313431, 'account_id': 'A00780', 'customer_id': 'C00841', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00823', 'transaction_amount': 3133.7, 'exchange_rate': 0.8533}
[2025-02-12T16:08:33.435+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000279', 'transaction_date': 1722096513435, 'account_id': 'A00804', 'customer_id': 'C00182', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00407', 'transaction_amount': 7911.34, 'exchange_rate': 1.1339}
[2025-02-12T16:08:33.439+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000280', 'transaction_date': 1728144513439, 'account_id': 'A00962', 'customer_id': 'C00945', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00180', 'transaction_amount': 8761.29, 'exchange_rate': 0.9306}
[2025-02-12T16:08:33.442+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000281', 'transaction_date': 1734538113441, 'account_id': 'A00398', 'customer_id': 'C00827', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00655', 'transaction_amount': 9655.43, 'exchange_rate': 1.0639}
[2025-02-12T16:08:33.446+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000282', 'transaction_date': 1714320513445, 'account_id': 'A00501', 'customer_id': 'C00251', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00607', 'transaction_amount': 5778.79, 'exchange_rate': 0.5413}
[2025-02-12T16:08:33.449+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000283', 'transaction_date': 1739376513448, 'account_id': 'A00571', 'customer_id': 'C00365', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00946', 'transaction_amount': 7621.8, 'exchange_rate': 1.4088}
[2025-02-12T16:08:33.452+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000284', 'transaction_date': 1721059713452, 'account_id': 'A00210', 'customer_id': 'C00637', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00589', 'transaction_amount': 4023.15, 'exchange_rate': 1.1568}
[2025-02-12T16:08:37.782+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000285', 'transaction_date': 1738253313747, 'account_id': 'A00939', 'customer_id': 'C00251', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00726', 'transaction_amount': 7964.78, 'exchange_rate': 1.0601}
[2025-02-12T16:08:51.390+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000286', 'transaction_date': 1723997331347, 'account_id': 'A00708', 'customer_id': 'C00999', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00844', 'transaction_amount': 3847.59, 'exchange_rate': 1.4606}
[2025-02-12T16:08:51.411+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000287', 'transaction_date': 1717862931406, 'account_id': 'A00052', 'customer_id': 'C00830', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00694', 'transaction_amount': 9705.16, 'exchange_rate': 0.8018}
[2025-02-12T16:08:51.417+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000288', 'transaction_date': 1720454931416, 'account_id': 'A00562', 'customer_id': 'C00393', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00225', 'transaction_amount': 6835.85, 'exchange_rate': 1.4143}
[2025-02-12T16:08:51.420+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000289', 'transaction_date': 1734019731419, 'account_id': 'A00693', 'customer_id': 'C00478', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00881', 'transaction_amount': 575.23, 'exchange_rate': 0.7886}
[2025-02-12T16:08:51.429+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000290', 'transaction_date': 1725725331429, 'account_id': 'A00222', 'customer_id': 'C00953', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00851', 'transaction_amount': 8748.99, 'exchange_rate': 1.396}
[2025-02-12T16:08:51.432+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000291', 'transaction_date': 1724429331432, 'account_id': 'A00198', 'customer_id': 'C00517', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00972', 'transaction_amount': 2583.13, 'exchange_rate': 0.9763}
[2025-02-12T16:08:51.436+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000292', 'transaction_date': 1719504531435, 'account_id': 'A00845', 'customer_id': 'C00730', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00821', 'transaction_amount': 6698.75, 'exchange_rate': 0.6801}
[2025-02-12T16:08:51.443+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000293', 'transaction_date': 1738685331442, 'account_id': 'A00179', 'customer_id': 'C00410', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00348', 'transaction_amount': 1081.6, 'exchange_rate': 0.8496}
[2025-02-12T16:08:51.447+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000294', 'transaction_date': 1738166931447, 'account_id': 'A00354', 'customer_id': 'C00303', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00371', 'transaction_amount': 5339.84, 'exchange_rate': 0.6511}
[2025-02-12T16:08:51.450+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000295', 'transaction_date': 1719677331450, 'account_id': 'A00722', 'customer_id': 'C00034', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00972', 'transaction_amount': 255.73, 'exchange_rate': 1.4288}
[2025-02-12T16:08:51.453+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000296', 'transaction_date': 1728922131452, 'account_id': 'A00274', 'customer_id': 'C00245', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00400', 'transaction_amount': 6916.74, 'exchange_rate': 0.6667}
[2025-02-12T16:08:51.456+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000297', 'transaction_date': 1709568531456, 'account_id': 'A00026', 'customer_id': 'C00415', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00585', 'transaction_amount': 1849.16, 'exchange_rate': 1.462}
[2025-02-12T16:08:51.460+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000298', 'transaction_date': 1732810131459, 'account_id': 'A00436', 'customer_id': 'C00793', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00584', 'transaction_amount': 5631.9, 'exchange_rate': 0.8666}
[2025-02-12T16:08:51.463+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000299', 'transaction_date': 1726416531462, 'account_id': 'A00427', 'customer_id': 'C00863', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00074', 'transaction_amount': 3698.14, 'exchange_rate': 0.9785}
[2025-02-12T16:08:51.465+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000300', 'transaction_date': 1726070931465, 'account_id': 'A00831', 'customer_id': 'C00984', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00873', 'transaction_amount': 975.16, 'exchange_rate': 0.7195}
[2025-02-12T16:08:51.467+0000] {conn.py:1107} ERROR - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Error receiving network data closing socket
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.8/site-packages/kafka/conn.py", line 1090, in _recv
    data = self._sock.recv(self.config['sock_chunk_bytes'])
ConnectionResetError: [Errno 104] Connection reset by peer
[2025-02-12T16:08:51.478+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. KafkaConnectionError: [Errno 104] Connection reset by peer
[2025-02-12T16:08:51.479+0000] {client_async.py:331} WARNING - Node 0 connection failed -- refreshing metadata
[2025-02-12T16:08:51.483+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset None and error None.
[2025-02-12T16:08:51.484+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset None and error None.
[2025-02-12T16:08:51.484+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset None and error None.
[2025-02-12T16:08:51.485+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset None and error None.
[2025-02-12T16:08:51.485+0000] {record_accumulator.py:73} WARNING - Produced messages to topic-partition ('transaction_facts', 0) with base offset -1 log start offset None and error None.
[2025-02-12T16:08:51.493+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000301', 'transaction_date': 1709309331490, 'account_id': 'A00791', 'customer_id': 'C00417', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00651', 'transaction_amount': 1100.84, 'exchange_rate': 0.6489}
[2025-02-12T16:08:51.495+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000302', 'transaction_date': 1724688531495, 'account_id': 'A00358', 'customer_id': 'C00092', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00782', 'transaction_amount': 8306.09, 'exchange_rate': 0.5461}
[2025-02-12T16:08:51.499+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000303', 'transaction_date': 1730822931498, 'account_id': 'A00308', 'customer_id': 'C00404', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00582', 'transaction_amount': 7954.78, 'exchange_rate': 1.3001}
